ID	TRANSCRIPT	PPDSTATUS	GENDER	CASE
13016	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13017	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13018	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13019	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13020	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13021	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13022	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13023	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13024	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13025	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13026	TOR_C_0003_tagged.txt	PPD	F	OBL
13027	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13028	TOR_C_0003_tagged.txt	NOPPD	M	OBL
13029	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13030	TOR_C_0003_tagged.txt	PPD	F	OBL
13031	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13032	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13033	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13034	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13035	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13036	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13037	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13038	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13039	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13040	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13041	TOR_C_0003_tagged.txt	NOPPD	M	OBL
13042	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13043	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13044	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13045	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13046	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13047	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13048	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13049	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13050	TOR_C_0003_tagged.txt	NOPPD	F	OBL
13051	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13052	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13053	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13054	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13055	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13056	TOR_C_0004_tagged.txt	PPD	M	OBL
13057	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13058	TOR_C_0004_tagged.txt	PPD	F	OBL
13059	TOR_C_0004_tagged.txt	PPD	F	OBL
13060	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13061	TOR_C_0004_tagged.txt	NOPPD	M	OBL
13062	TOR_C_0004_tagged.txt	PPD	M	OBL
13063	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13064	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13065	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13066	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13067	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13068	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13069	TOR_C_0004_tagged.txt	NOPPD	M	OBL
13070	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13071	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13072	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13073	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13074	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13075	TOR_C_0004_tagged.txt	PPD	F	OBL
13076	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13077	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13078	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13079	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13080	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13081	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13082	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13083	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13084	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13085	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13086	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13087	TOR_C_0004_tagged.txt	PPD	F	OBL
13088	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13089	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13090	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13091	TOR_C_0004_tagged.txt	PPD	F	OBL
13092	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13093	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13094	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13095	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13096	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13097	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13098	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13099	TOR_C_0004_tagged.txt	PPD	F	OBL
13100	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13101	TOR_C_0004_tagged.txt	PPD	F	OBL
13102	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13103	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13104	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13105	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13106	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13107	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13108	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13109	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13110	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13111	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13112	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13113	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13114	TOR_C_0004_tagged.txt	PPD	F	OBL
13115	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13116	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13117	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13118	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13119	TOR_C_0004_tagged.txt	NOPPD	M	OBL
13120	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13121	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13122	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13123	TOR_C_0004_tagged.txt	PPD	F	OBL
13124	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13125	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13126	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13127	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13128	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13129	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13130	TOR_C_0004_tagged.txt	PPD	F	OBL
13131	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13132	TOR_C_0004_tagged.txt	PPD	F	OBL
13133	TOR_C_0004_tagged.txt	NOPPD	M	OBL
13134	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13135	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13136	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13137	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13138	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13139	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13140	TOR_C_0004_tagged.txt	PPD	F	OBL
13141	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13142	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13143	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13144	TOR_C_0004_tagged.txt	PPD	F	OBL
13145	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13146	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13147	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13148	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13149	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13150	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13151	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13152	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13153	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13154	TOR_C_0004_tagged.txt	PPD	F	OBL
13155	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13156	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13157	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13158	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13159	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13160	TOR_C_0004_tagged.txt	NOPPD	F	OBL
13161	TOR_C_0004_tagged.txt	PPD	F	OBL
13162	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13163	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13164	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13165	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13166	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13167	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13168	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13169	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13170	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13171	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13172	TOR_C_0005_tagged.txt	NOPPD	M	OBL
13173	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13174	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13175	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13176	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13177	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13178	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13179	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13180	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13181	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13182	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13183	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13184	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13185	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13186	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13187	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13188	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13189	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13190	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13191	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13192	TOR_C_0005_tagged.txt	PPD	F	OBL
13193	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13194	TOR_C_0005_tagged.txt	PPD	F	OBL
13195	TOR_C_0005_tagged.txt	PPD	F	OBL
13196	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13197	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13198	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13199	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13200	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13201	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13202	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13203	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13204	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13205	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13206	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13207	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13208	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13209	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13210	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13211	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13212	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13213	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13214	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13215	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13216	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13217	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13218	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13219	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13220	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13221	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13222	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13223	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13224	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13225	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13226	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13227	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13228	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13229	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13230	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13231	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13232	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13233	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13234	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13235	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13236	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13237	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13238	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13239	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13240	TOR_C_0005_tagged.txt	NOPPD	M	OBL
13241	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13242	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13243	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13244	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13245	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13246	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13247	TOR_C_0005_tagged.txt	NOPPD	M	OBL
13248	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13249	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13250	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13251	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13252	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13253	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13254	TOR_C_0005_tagged.txt	NOPPD	F	OBL
13255	TOR_C_0006_tagged.txt	NOPPD	M	OBL
13256	TOR_C_0006_tagged.txt	NOPPD	F	OBL
13257	TOR_C_0006_tagged.txt	NOPPD	F	OBL
13258	TOR_C_0006_tagged.txt	NOPPD	M	OBL
13259	TOR_C_0006_tagged.txt	NOPPD	F	OBL
13260	TOR_C_0006_tagged.txt	NOPPD	F	OBL
13261	TOR_C_0006_tagged.txt	NOPPD	F	OBL
13262	TOR_C_0006_tagged.txt	NOPPD	F	OBL
13263	TOR_C_0006_tagged.txt	NOPPD	F	OBL
13264	TOR_C_0006_tagged.txt	NOPPD	M	OBL
13265	TOR_C_0006_tagged.txt	NOPPD	M	OBL
13266	TOR_C_0006_tagged.txt	NOPPD	F	OBL
13267	TOR_C_0006_tagged.txt	NOPPD	M	OBL
13268	TOR_C_0006_tagged.txt	NOPPD	M	OBL
13269	TOR_C_0006_tagged.txt	NOPPD	F	OBL
13270	TOR_C_0006_tagged.txt	NOPPD	M	OBL
13271	TOR_C_0006_tagged.txt	NOPPD	F	OBL
13272	TOR_C_0006_tagged.txt	NOPPD	M	OBL
13273	TOR_C_0006_tagged.txt	NOPPD	F	OBL
13274	TOR_C_0006_tagged.txt	NOPPD	F	OBL
13275	TOR_C_0006_tagged.txt	NOPPD	F	OBL
13276	TOR_C_0006_tagged.txt	PPD	F	OBL
13277	TOR_C_0006_tagged.txt	NOPPD	F	OBL
13278	TOR_C_0006_tagged.txt	NOPPD	M	OBL
13279	TOR_C_0006_tagged.txt	NOPPD	M	OBL
13280	TOR_C_0006_tagged.txt	NOPPD	F	OBL
13281	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13282	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13283	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13284	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13285	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13286	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13287	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13288	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13289	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13290	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13291	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13292	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13293	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13294	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13295	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13296	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13297	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13298	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13299	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13300	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13301	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13302	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13303	TOR_C_0007_tagged.txt	NOPPD	M	OBL
13304	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13305	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13306	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13307	TOR_C_0007_tagged.txt	NOPPD	M	OBL
13308	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13309	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13310	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13311	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13312	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13313	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13314	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13315	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13316	TOR_C_0007_tagged.txt	NOPPD	M	OBL
13317	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13318	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13319	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13320	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13321	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13322	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13323	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13324	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13325	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13326	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13327	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13328	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13329	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13330	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13331	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13332	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13333	TOR_C_0007_tagged.txt	NOPPD	M	OBL
13334	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13335	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13336	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13337	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13338	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13339	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13340	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13341	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13342	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13343	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13344	TOR_C_0007_tagged.txt	NOPPD	M	OBL
13345	TOR_C_0007_tagged.txt	NOPPD	M	OBL
13346	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13347	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13348	TOR_C_0007_tagged.txt	NOPPD	M	OBL
13349	TOR_C_0007_tagged.txt	NOPPD	M	OBL
13350	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13351	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13352	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13353	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13354	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13355	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13356	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13357	TOR_C_0007_tagged.txt	NOPPD	F	OBL
13358	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13359	TOR_C_0008_tagged.txt	NOPPD	M	OBL
13360	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13361	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13362	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13363	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13364	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13365	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13366	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13367	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13368	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13369	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13370	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13371	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13372	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13373	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13374	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13375	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13376	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13377	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13378	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13379	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13380	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13381	TOR_C_0008_tagged.txt	NOPPD	M	OBL
13382	TOR_C_0008_tagged.txt	NOPPD	M	OBL
13383	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13384	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13385	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13386	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13387	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13388	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13389	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13390	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13391	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13392	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13393	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13394	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13395	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13396	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13397	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13398	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13399	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13400	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13401	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13402	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13403	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13404	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13405	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13406	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13407	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13408	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13409	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13410	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13411	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13412	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13413	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13414	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13415	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13416	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13417	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13418	TOR_C_0008_tagged.txt	PPD	F	OBL
13419	TOR_C_0008_tagged.txt	NOPPD	M	OBL
13420	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13421	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13422	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13423	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13424	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13425	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13426	TOR_C_0008_tagged.txt	NOPPD	M	OBL
13427	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13428	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13429	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13430	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13431	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13432	TOR_C_0008_tagged.txt	NOPPD	F	OBL
13433	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13434	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13435	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13436	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13437	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13438	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13439	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13440	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13441	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13442	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13443	TOR_C_0009_tagged.txt	PPD	F	OBL
13444	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13445	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13446	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13447	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13448	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13449	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13450	TOR_C_0009_tagged.txt	PPD	F	OBL
13451	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13452	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13453	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13454	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13455	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13456	TOR_C_0009_tagged.txt	NOPPD	M	OBL
13457	TOR_C_0009_tagged.txt	NOPPD	M	OBL
13458	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13459	TOR_C_0009_tagged.txt	PPD	F	OBL
13460	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13461	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13462	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13463	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13464	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13465	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13466	TOR_C_0009_tagged.txt	NOPPD	F	OBL
13467	TOR_C_0009_tagged.txt	NOPPD	F	OBL
