ID	TRANSCRIPT	PPDSTATUS	GENDER
55006	TOR_C_0052_tagged.txt	NOPPD	M
55007	TOR_C_0052_tagged.txt	NOPPD	M
55008	TOR_C_0052_tagged.txt	NOPPD	N
55009	TOR_C_0052_tagged.txt	NOPPD	N
55010	TOR_C_0052_tagged.txt	NOPPD	N
55011	TOR_C_0052_tagged.txt	NOPPD	N
55012	TOR_C_0052_tagged.txt	NOPPD	M
55013	TOR_C_0052_tagged.txt	NOPPD	N
55014	TOR_C_0052_tagged.txt	NOPPD	N
55015	TOR_C_0052_tagged.txt	NOPPD	N
55016	TOR_C_0052_tagged.txt	NOPPD	N
55017	TOR_C_0052_tagged.txt	NOPPD	N
55018	TOR_C_0052_tagged.txt	NOPPD	M
55019	TOR_C_0052_tagged.txt	NOPPD	N
55020	TOR_C_0052_tagged.txt	NOPPD	F
55021	TOR_C_0052_tagged.txt	NOPPD	M
55022	TOR_C_0052_tagged.txt	NOPPD	F
55023	TOR_C_0052_tagged.txt	NOPPD	F
55024	TOR_C_0052_tagged.txt	NOPPD	M
55025	TOR_C_0052_tagged.txt	NOPPD	M
55026	TOR_C_0052_tagged.txt	NOPPD	M
55027	TOR_C_0052_tagged.txt	NOPPD	M
55028	TOR_C_0052_tagged.txt	NOPPD	M
55029	TOR_C_0052_tagged.txt	NOPPD	F
55030	TOR_C_0052_tagged.txt	NOPPD	F
55031	TOR_C_0052_tagged.txt	NOPPD	N
55032	TOR_C_0052_tagged.txt	NOPPD	F
55033	TOR_C_0052_tagged.txt	NOPPD	F
55034	TOR_C_0052_tagged.txt	NOPPD	M
55035	TOR_C_0052_tagged.txt	NOPPD	F
55036	TOR_C_0052_tagged.txt	NOPPD	F
55037	TOR_C_0052_tagged.txt	NOPPD	F
55038	TOR_C_0052_tagged.txt	NOPPD	M
55039	TOR_C_0052_tagged.txt	NOPPD	M
55040	TOR_C_0052_tagged.txt	NOPPD	M
55041	TOR_C_0052_tagged.txt	NOPPD	F
55042	TOR_C_0052_tagged.txt	NOPPD	F
55043	TOR_C_0052_tagged.txt	NOPPD	M
55044	TOR_C_0052_tagged.txt	NOPPD	F
55045	TOR_C_0052_tagged.txt	NOPPD	F
55046	TOR_C_0052_tagged.txt	NOPPD	M
55047	TOR_C_0052_tagged.txt	NOPPD	F
55048	TOR_C_0052_tagged.txt	NOPPD	F
55049	TOR_C_0052_tagged.txt	NOPPD	F
55050	TOR_C_0052_tagged.txt	NOPPD	N
55051	TOR_C_0052_tagged.txt	NOPPD	F
55052	TOR_C_0052_tagged.txt	NOPPD	F
55053	TOR_C_0052_tagged.txt	NOPPD	F
55054	TOR_C_0052_tagged.txt	NOPPD	F
55055	TOR_C_0052_tagged.txt	NOPPD	N
55056	TOR_C_0052_tagged.txt	NOPPD	M
55057	TOR_C_0052_tagged.txt	NOPPD	F
55058	TOR_C_0052_tagged.txt	NOPPD	F
55059	TOR_C_0052_tagged.txt	NOPPD	F
55060	TOR_C_0052_tagged.txt	NOPPD	N
55061	TOR_C_0052_tagged.txt	NOPPD	M
55062	TOR_C_0052_tagged.txt	NOPPD	M
55063	TOR_C_0052_tagged.txt	NOPPD	N
55064	TOR_C_0052_tagged.txt	NOPPD	F
55065	TOR_C_0052_tagged.txt	NOPPD	N
55066	TOR_C_0052_tagged.txt	NOPPD	F
55067	TOR_C_0052_tagged.txt	NOPPD	N
55068	TOR_C_0052_tagged.txt	NOPPD	F
55069	TOR_C_0052_tagged.txt	NOPPD	M
55070	TOR_C_0052_tagged.txt	NOPPD	M
55071	TOR_C_0052_tagged.txt	NOPPD	N
55072	TOR_C_0052_tagged.txt	NOPPD	F
55073	TOR_C_0052_tagged.txt	NOPPD	M
55074	TOR_C_0052_tagged.txt	NOPPD	M
55075	TOR_C_0052_tagged.txt	NOPPD	F
55076	TOR_C_0052_tagged.txt	NOPPD	M
55077	TOR_C_0052_tagged.txt	NOPPD	N
55078	TOR_C_0052_tagged.txt	NOPPD	F
55079	TOR_C_0052_tagged.txt	NOPPD	M
55080	TOR_C_0052_tagged.txt	NOPPD	F
55081	TOR_C_0052_tagged.txt	NOPPD	N
55082	TOR_C_0052_tagged.txt	NOPPD	F
55083	TOR_C_0052_tagged.txt	NOPPD	F
55084	TOR_C_0052_tagged.txt	NOPPD	F
55085	TOR_C_0052_tagged.txt	NOPPD	F
55086	TOR_C_0052_tagged.txt	NOPPD	F
55087	TOR_C_0052_tagged.txt	NOPPD	F
55088	TOR_C_0052_tagged.txt	NOPPD	M
55089	TOR_C_0052_tagged.txt	NOPPD	F
55090	TOR_C_0052_tagged.txt	NOPPD	F
55091	TOR_C_0052_tagged.txt	NOPPD	N
55092	TOR_C_0052_tagged.txt	NOPPD	N
55093	TOR_C_0052_tagged.txt	NOPPD	N
55094	TOR_C_0052_tagged.txt	NOPPD	N
55095	TOR_C_0052_tagged.txt	NOPPD	F
55096	TOR_C_0052_tagged.txt	NOPPD	N
55097	TOR_C_0052_tagged.txt	NOPPD	F
55098	TOR_C_0052_tagged.txt	NOPPD	M
55099	TOR_C_0052_tagged.txt	NOPPD	F
55100	TOR_C_0052_tagged.txt	NOPPD	F
55101	TOR_C_0052_tagged.txt	NOPPD	F
55102	TOR_C_0052_tagged.txt	NOPPD	M
55103	TOR_C_0052_tagged.txt	NOPPD	M
55104	TOR_C_0052_tagged.txt	NOPPD	F
55105	TOR_C_0052_tagged.txt	NOPPD	F
55106	TOR_C_0052_tagged.txt	NOPPD	F
55107	TOR_C_0052_tagged.txt	NOPPD	F
55108	TOR_C_0052_tagged.txt	NOPPD	F
55109	TOR_C_0052_tagged.txt	NOPPD	M
55110	TOR_C_0052_tagged.txt	NOPPD	M
55111	TOR_C_0052_tagged.txt	NOPPD	M
55112	TOR_C_0052_tagged.txt	NOPPD	F
55113	TOR_C_0052_tagged.txt	NOPPD	M
55114	TOR_C_0052_tagged.txt	NOPPD	M
55115	TOR_C_0052_tagged.txt	NOPPD	F
55116	TOR_C_0052_tagged.txt	NOPPD	M
55117	TOR_C_0052_tagged.txt	NOPPD	M
55118	TOR_C_0052_tagged.txt	NOPPD	F
55119	TOR_C_0052_tagged.txt	NOPPD	F
55120	TOR_C_0052_tagged.txt	NOPPD	F
55121	TOR_C_0052_tagged.txt	NOPPD	N
55122	TOR_C_0052_tagged.txt	NOPPD	F
55123	TOR_C_0052_tagged.txt	NOPPD	F
55124	TOR_C_0052_tagged.txt	NOPPD	F
55125	TOR_C_0052_tagged.txt	NOPPD	N
55126	TOR_C_0052_tagged.txt	NOPPD	M
55127	TOR_C_0052_tagged.txt	NOPPD	F
55128	TOR_C_0052_tagged.txt	NOPPD	M
55129	TOR_C_0052_tagged.txt	NOPPD	M
55130	TOR_C_0052_tagged.txt	NOPPD	M
55131	TOR_C_0052_tagged.txt	NOPPD	F
55132	TOR_C_0052_tagged.txt	NOPPD	M
55133	TOR_C_0052_tagged.txt	NOPPD	M
55134	TOR_C_0052_tagged.txt	NOPPD	M
55135	TOR_C_0052_tagged.txt	NOPPD	F
55136	TOR_C_0052_tagged.txt	NOPPD	M
55137	TOR_C_0052_tagged.txt	NOPPD	M
55138	TOR_C_0052_tagged.txt	NOPPD	M
55139	TOR_C_0052_tagged.txt	NOPPD	N
55140	TOR_C_0052_tagged.txt	NOPPD	M
55141	TOR_C_0052_tagged.txt	NOPPD	M
55142	TOR_C_0052_tagged.txt	NOPPD	F
55143	TOR_C_0052_tagged.txt	NOPPD	F
55144	TOR_C_0052_tagged.txt	NOPPD	F
55145	TOR_C_0052_tagged.txt	NOPPD	F
55146	TOR_C_0052_tagged.txt	NOPPD	N
55147	TOR_C_0052_tagged.txt	NOPPD	M
55148	TOR_C_0052_tagged.txt	NOPPD	F
55149	TOR_C_0052_tagged.txt	NOPPD	N
55150	TOR_C_0052_tagged.txt	NOPPD	F
55151	TOR_C_0052_tagged.txt	NOPPD	F
55152	TOR_C_0052_tagged.txt	NOPPD	F
55153	TOR_C_0052_tagged.txt	NOPPD	M
55154	TOR_C_0052_tagged.txt	NOPPD	F
55155	TOR_C_0052_tagged.txt	NOPPD	M
55156	TOR_C_0052_tagged.txt	NOPPD	M
55157	TOR_C_0052_tagged.txt	NOPPD	M
55158	TOR_C_0052_tagged.txt	NOPPD	M
55159	TOR_C_0052_tagged.txt	NOPPD	M
55160	TOR_C_0052_tagged.txt	NOPPD	M
55161	TOR_C_0052_tagged.txt	NOPPD	F
55162	TOR_C_0052_tagged.txt	NOPPD	N
55163	TOR_C_0052_tagged.txt	NOPPD	M
55164	TOR_C_0052_tagged.txt	NOPPD	M
55165	TOR_C_0052_tagged.txt	NOPPD	M
55166	TOR_C_0052_tagged.txt	NOPPD	M
55167	TOR_C_0052_tagged.txt	NOPPD	F
55168	TOR_C_0052_tagged.txt	NOPPD	M
55169	TOR_C_0052_tagged.txt	NOPPD	F
55170	TOR_C_0052_tagged.txt	NOPPD	F
55171	TOR_C_0052_tagged.txt	NOPPD	F
55172	TOR_C_0052_tagged.txt	NOPPD	F
55173	TOR_C_0052_tagged.txt	NOPPD	F
55174	TOR_C_0052_tagged.txt	NOPPD	N
55175	TOR_C_0052_tagged.txt	NOPPD	M
55176	TOR_C_0052_tagged.txt	NOPPD	F
55177	TOR_C_0052_tagged.txt	NOPPD	N
55178	TOR_C_0052_tagged.txt	NOPPD	M
55179	TOR_C_0052_tagged.txt	NOPPD	F
55180	TOR_C_0052_tagged.txt	NOPPD	F
55181	TOR_C_0052_tagged.txt	NOPPD	F
55182	TOR_C_0052_tagged.txt	NOPPD	M
55183	TOR_C_0052_tagged.txt	NOPPD	F
55184	TOR_C_0052_tagged.txt	NOPPD	F
55185	TOR_C_0052_tagged.txt	NOPPD	F
55186	TOR_C_0052_tagged.txt	NOPPD	N
55187	TOR_C_0052_tagged.txt	NOPPD	N
55188	TOR_C_0052_tagged.txt	NOPPD	N
55189	TOR_C_0052_tagged.txt	NOPPD	F
55190	TOR_C_0052_tagged.txt	NOPPD	M
55191	TOR_C_0052_tagged.txt	NOPPD	M
55192	TOR_C_0052_tagged.txt	NOPPD	M
55193	TOR_C_0052_tagged.txt	NOPPD	M
55194	TOR_C_0052_tagged.txt	NOPPD	M
55195	TOR_C_0052_tagged.txt	NOPPD	M
55196	TOR_C_0052_tagged.txt	NOPPD	F
55197	TOR_C_0052_tagged.txt	NOPPD	M
55198	TOR_C_0052_tagged.txt	NOPPD	N
55199	TOR_C_0052_tagged.txt	NOPPD	N
55200	TOR_C_0052_tagged.txt	NOPPD	F
55201	TOR_C_0052_tagged.txt	NOPPD	M
55202	TOR_C_0052_tagged.txt	NOPPD	M
55203	TOR_C_0052_tagged.txt	NOPPD	N
55204	TOR_C_0052_tagged.txt	NOPPD	F
55205	TOR_C_0052_tagged.txt	NOPPD	F
55206	TOR_C_0052_tagged.txt	NOPPD	N
55207	TOR_C_0052_tagged.txt	NOPPD	F
55208	TOR_C_0052_tagged.txt	NOPPD	M
55209	TOR_C_0052_tagged.txt	NOPPD	M
55210	TOR_C_0052_tagged.txt	NOPPD	N
55211	TOR_C_0052_tagged.txt	NOPPD	N
55212	TOR_C_0052_tagged.txt	NOPPD	M
55213	TOR_C_0052_tagged.txt	NOPPD	M
55214	TOR_C_0052_tagged.txt	NOPPD	M
55215	TOR_C_0052_tagged.txt	NOPPD	F
55216	TOR_C_0052_tagged.txt	NOPPD	F
55217	TOR_C_0052_tagged.txt	NOPPD	F
55218	TOR_C_0052_tagged.txt	NOPPD	F
55219	TOR_C_0052_tagged.txt	NOPPD	F
55220	TOR_C_0052_tagged.txt	NOPPD	M
55221	TOR_C_0052_tagged.txt	NOPPD	F
55222	TOR_C_0052_tagged.txt	NOPPD	N
55223	TOR_C_0052_tagged.txt	NOPPD	M
55224	TOR_C_0052_tagged.txt	NOPPD	M
55225	TOR_C_0052_tagged.txt	NOPPD	M
55226	TOR_C_0052_tagged.txt	NOPPD	M
55227	TOR_C_0052_tagged.txt	NOPPD	M
55228	TOR_C_0052_tagged.txt	NOPPD	M
55229	TOR_C_0052_tagged.txt	NOPPD	M
55230	TOR_C_0052_tagged.txt	NOPPD	F
55231	TOR_C_0052_tagged.txt	NOPPD	F
55232	TOR_C_0052_tagged.txt	NOPPD	M
55233	TOR_C_0052_tagged.txt	NOPPD	M
55234	TOR_C_0052_tagged.txt	NOPPD	F
55235	TOR_C_0052_tagged.txt	NOPPD	F
55236	TOR_C_0052_tagged.txt	NOPPD	M
55237	TOR_C_0052_tagged.txt	NOPPD	M
55238	TOR_C_0052_tagged.txt	NOPPD	F
55239	TOR_C_0052_tagged.txt	NOPPD	F
55240	TOR_C_0052_tagged.txt	NOPPD	F
55241	TOR_C_0052_tagged.txt	NOPPD	M
55242	TOR_C_0052_tagged.txt	NOPPD	F
55243	TOR_C_0052_tagged.txt	NOPPD	F
55244	TOR_C_0052_tagged.txt	NOPPD	F
55245	TOR_C_0052_tagged.txt	NOPPD	F
55246	TOR_C_0052_tagged.txt	NOPPD	M
55247	TOR_C_0052_tagged.txt	NOPPD	N
55248	TOR_C_0052_tagged.txt	NOPPD	M
55249	TOR_C_0052_tagged.txt	NOPPD	M
55250	TOR_C_0052_tagged.txt	NOPPD	F
55251	TOR_C_0052_tagged.txt	NOPPD	F
55252	TOR_C_0052_tagged.txt	NOPPD	M
55253	TOR_C_0052_tagged.txt	NOPPD	M
55254	TOR_C_0052_tagged.txt	NOPPD	F
55255	TOR_C_0052_tagged.txt	NOPPD	F
55256	TOR_C_0052_tagged.txt	NOPPD	M
55257	TOR_C_0052_tagged.txt	NOPPD	F
55258	TOR_C_0052_tagged.txt	NOPPD	M
55259	TOR_C_0052_tagged.txt	NOPPD	M
55260	TOR_C_0052_tagged.txt	NOPPD	M
55261	TOR_C_0052_tagged.txt	NOPPD	M
55262	TOR_C_0052_tagged.txt	NOPPD	F
55263	TOR_C_0052_tagged.txt	NOPPD	M
55264	TOR_C_0052_tagged.txt	NOPPD	F
55265	TOR_C_0052_tagged.txt	NOPPD	F
55266	TOR_C_0052_tagged.txt	NOPPD	F
55267	TOR_C_0052_tagged.txt	NOPPD	F
55268	TOR_C_0052_tagged.txt	NOPPD	F
55269	TOR_C_0052_tagged.txt	NOPPD	F
55270	TOR_C_0052_tagged.txt	NOPPD	F
55271	TOR_C_0052_tagged.txt	NOPPD	M
55272	TOR_C_0052_tagged.txt	NOPPD	F
55273	TOR_C_0052_tagged.txt	NOPPD	M
55274	TOR_C_0052_tagged.txt	NOPPD	F
55275	TOR_C_0052_tagged.txt	NOPPD	M
55276	TOR_C_0052_tagged.txt	NOPPD	F
55277	TOR_C_0052_tagged.txt	NOPPD	F
55278	TOR_C_0052_tagged.txt	NOPPD	N
55279	TOR_C_0052_tagged.txt	NOPPD	F
55280	TOR_C_0052_tagged.txt	NOPPD	F
55281	TOR_C_0052_tagged.txt	NOPPD	N
55282	TOR_C_0052_tagged.txt	NOPPD	F
55283	TOR_C_0052_tagged.txt	NOPPD	M
55284	TOR_C_0052_tagged.txt	NOPPD	M
55285	TOR_C_0052_tagged.txt	NOPPD	M
55286	TOR_C_0052_tagged.txt	NOPPD	M
55287	TOR_C_0052_tagged.txt	NOPPD	M
55288	TOR_C_0052_tagged.txt	NOPPD	M
55289	TOR_C_0052_tagged.txt	NOPPD	M
55290	TOR_C_0052_tagged.txt	NOPPD	M
55291	TOR_C_0052_tagged.txt	NOPPD	M
55292	TOR_C_0052_tagged.txt	NOPPD	M
55293	TOR_C_0052_tagged.txt	NOPPD	M
55294	TOR_C_0052_tagged.txt	NOPPD	F
55295	TOR_C_0052_tagged.txt	NOPPD	F
55296	TOR_C_0052_tagged.txt	NOPPD	F
55297	TOR_C_0052_tagged.txt	NOPPD	F
55298	TOR_C_0053_tagged.txt	NOPPD	F
55299	TOR_C_0053_tagged.txt	NOPPD	F
55300	TOR_C_0053_tagged.txt	NOPPD	M
55301	TOR_C_0053_tagged.txt	NOPPD	F
55302	TOR_C_0053_tagged.txt	NOPPD	M
55303	TOR_C_0053_tagged.txt	NOPPD	F
55304	TOR_C_0053_tagged.txt	NOPPD	F
55305	TOR_C_0053_tagged.txt	NOPPD	M
55306	TOR_C_0053_tagged.txt	NOPPD	M
55307	TOR_C_0053_tagged.txt	NOPPD	F
55308	TOR_C_0053_tagged.txt	NOPPD	M
55309	TOR_C_0053_tagged.txt	NOPPD	M
55310	TOR_C_0053_tagged.txt	NOPPD	M
55311	TOR_C_0053_tagged.txt	NOPPD	F
55312	TOR_C_0053_tagged.txt	NOPPD	M
55313	TOR_C_0053_tagged.txt	NOPPD	F
55314	TOR_C_0053_tagged.txt	NOPPD	M
55315	TOR_C_0053_tagged.txt	NOPPD	M
55316	TOR_C_0053_tagged.txt	NOPPD	F
55317	TOR_C_0053_tagged.txt	NOPPD	N
55318	TOR_C_0053_tagged.txt	NOPPD	M
55319	TOR_C_0053_tagged.txt	NOPPD	N
55320	TOR_C_0053_tagged.txt	NOPPD	M
55321	TOR_C_0053_tagged.txt	NOPPD	M
55322	TOR_C_0053_tagged.txt	NOPPD	N
55323	TOR_C_0053_tagged.txt	NOPPD	M
55324	TOR_C_0053_tagged.txt	NOPPD	M
55325	TOR_C_0053_tagged.txt	NOPPD	M
55326	TOR_C_0053_tagged.txt	NOPPD	M
55327	TOR_C_0053_tagged.txt	NOPPD	M
55328	TOR_C_0053_tagged.txt	NOPPD	M
55329	TOR_C_0053_tagged.txt	NOPPD	F
55330	TOR_C_0053_tagged.txt	NOPPD	F
55331	TOR_C_0053_tagged.txt	NOPPD	M
55332	TOR_C_0053_tagged.txt	NOPPD	M
55333	TOR_C_0053_tagged.txt	NOPPD	F
55334	TOR_C_0053_tagged.txt	NOPPD	M
55335	TOR_C_0053_tagged.txt	NOPPD	M
55336	TOR_C_0053_tagged.txt	NOPPD	M
55337	TOR_C_0053_tagged.txt	NOPPD	M
55338	TOR_C_0053_tagged.txt	NOPPD	F
55339	TOR_C_0053_tagged.txt	NOPPD	F
55340	TOR_C_0053_tagged.txt	NOPPD	F
55341	TOR_C_0053_tagged.txt	NOPPD	F
55342	TOR_C_0053_tagged.txt	NOPPD	M
55343	TOR_C_0053_tagged.txt	NOPPD	M
55344	TOR_C_0053_tagged.txt	NOPPD	N
55345	TOR_C_0053_tagged.txt	NOPPD	F
55346	TOR_C_0053_tagged.txt	NOPPD	M
55347	TOR_C_0053_tagged.txt	NOPPD	M
55348	TOR_C_0053_tagged.txt	NOPPD	M
55349	TOR_C_0053_tagged.txt	NOPPD	F
55350	TOR_C_0053_tagged.txt	NOPPD	F
55351	TOR_C_0053_tagged.txt	NOPPD	F
55352	TOR_C_0053_tagged.txt	NOPPD	F
55353	TOR_C_0053_tagged.txt	NOPPD	N
55354	TOR_C_0053_tagged.txt	NOPPD	F
55355	TOR_C_0053_tagged.txt	NOPPD	F
55356	TOR_C_0053_tagged.txt	NOPPD	F
55357	TOR_C_0053_tagged.txt	NOPPD	M
55358	TOR_C_0053_tagged.txt	NOPPD	F
55359	TOR_C_0053_tagged.txt	NOPPD	F
55360	TOR_C_0053_tagged.txt	NOPPD	M
55361	TOR_C_0053_tagged.txt	NOPPD	M
55362	TOR_C_0053_tagged.txt	NOPPD	M
55363	TOR_C_0053_tagged.txt	NOPPD	M
55364	TOR_C_0053_tagged.txt	NOPPD	M
55365	TOR_C_0053_tagged.txt	NOPPD	F
55366	TOR_C_0053_tagged.txt	NOPPD	M
55367	TOR_C_0053_tagged.txt	NOPPD	M
55368	TOR_C_0053_tagged.txt	NOPPD	N
55369	TOR_C_0053_tagged.txt	NOPPD	F
55370	TOR_C_0053_tagged.txt	NOPPD	F
55371	TOR_C_0053_tagged.txt	NOPPD	M
55372	TOR_C_0053_tagged.txt	NOPPD	F
55373	TOR_C_0053_tagged.txt	NOPPD	F
55374	TOR_C_0053_tagged.txt	NOPPD	M
55375	TOR_C_0053_tagged.txt	NOPPD	M
55376	TOR_C_0053_tagged.txt	NOPPD	M
55377	TOR_C_0053_tagged.txt	NOPPD	N
55378	TOR_C_0053_tagged.txt	NOPPD	N
55379	TOR_C_0053_tagged.txt	NOPPD	M
55380	TOR_C_0053_tagged.txt	NOPPD	M
55381	TOR_C_0053_tagged.txt	NOPPD	F
55382	TOR_C_0053_tagged.txt	NOPPD	M
55383	TOR_C_0053_tagged.txt	NOPPD	F
55384	TOR_C_0053_tagged.txt	NOPPD	F
55385	TOR_C_0053_tagged.txt	NOPPD	M
55386	TOR_C_0053_tagged.txt	NOPPD	M
55387	TOR_C_0053_tagged.txt	NOPPD	M
55388	TOR_C_0053_tagged.txt	NOPPD	F
55389	TOR_C_0053_tagged.txt	NOPPD	M
55390	TOR_C_0053_tagged.txt	NOPPD	F
55391	TOR_C_0053_tagged.txt	NOPPD	M
55392	TOR_C_0053_tagged.txt	NOPPD	F
55393	TOR_C_0053_tagged.txt	NOPPD	N
55394	TOR_C_0053_tagged.txt	NOPPD	F
55395	TOR_C_0053_tagged.txt	NOPPD	M
55396	TOR_C_0053_tagged.txt	NOPPD	M
55397	TOR_C_0053_tagged.txt	NOPPD	F
55398	TOR_C_0053_tagged.txt	NOPPD	F
55399	TOR_C_0053_tagged.txt	NOPPD	M
55400	TOR_C_0053_tagged.txt	NOPPD	F
55401	TOR_C_0053_tagged.txt	NOPPD	F
55402	TOR_C_0053_tagged.txt	NOPPD	M
55403	TOR_C_0053_tagged.txt	NOPPD	M
55404	TOR_C_0053_tagged.txt	NOPPD	M
55405	TOR_C_0053_tagged.txt	NOPPD	M
55406	TOR_C_0053_tagged.txt	NOPPD	F
55407	TOR_C_0053_tagged.txt	NOPPD	M
55408	TOR_C_0053_tagged.txt	NOPPD	M
55409	TOR_C_0053_tagged.txt	NOPPD	M
55410	TOR_C_0053_tagged.txt	NOPPD	F
55411	TOR_C_0053_tagged.txt	NOPPD	M
55412	TOR_C_0053_tagged.txt	NOPPD	F
55413	TOR_C_0053_tagged.txt	NOPPD	F
55414	TOR_C_0053_tagged.txt	NOPPD	F
55415	TOR_C_0053_tagged.txt	NOPPD	F
55416	TOR_C_0053_tagged.txt	NOPPD	F
55417	TOR_C_0053_tagged.txt	NOPPD	F
55418	TOR_C_0053_tagged.txt	NOPPD	F
55419	TOR_C_0053_tagged.txt	NOPPD	F
55420	TOR_C_0053_tagged.txt	NOPPD	F
55421	TOR_C_0053_tagged.txt	NOPPD	M
55422	TOR_C_0053_tagged.txt	NOPPD	N
55423	TOR_C_0053_tagged.txt	NOPPD	F
55424	TOR_C_0053_tagged.txt	NOPPD	M
55425	TOR_C_0053_tagged.txt	NOPPD	F
55426	TOR_C_0053_tagged.txt	NOPPD	F
55427	TOR_C_0053_tagged.txt	NOPPD	F
55428	TOR_C_0053_tagged.txt	NOPPD	M
55429	TOR_C_0053_tagged.txt	NOPPD	F
55430	TOR_C_0053_tagged.txt	NOPPD	F
55431	TOR_C_0053_tagged.txt	NOPPD	M
55432	TOR_C_0053_tagged.txt	NOPPD	N
55433	TOR_C_0053_tagged.txt	NOPPD	M
55434	TOR_C_0053_tagged.txt	NOPPD	M
55435	TOR_C_0053_tagged.txt	NOPPD	F
55436	TOR_C_0053_tagged.txt	NOPPD	F
55437	TOR_C_0053_tagged.txt	NOPPD	F
55438	TOR_C_0053_tagged.txt	NOPPD	F
55439	TOR_C_0053_tagged.txt	NOPPD	F
55440	TOR_C_0053_tagged.txt	NOPPD	F
55441	TOR_C_0053_tagged.txt	NOPPD	F
55442	TOR_C_0053_tagged.txt	NOPPD	F
55443	TOR_C_0053_tagged.txt	NOPPD	N
55444	TOR_C_0053_tagged.txt	NOPPD	N
55445	TOR_C_0053_tagged.txt	NOPPD	M
55446	TOR_C_0053_tagged.txt	NOPPD	F
55447	TOR_C_0053_tagged.txt	NOPPD	M
55448	TOR_C_0053_tagged.txt	NOPPD	F
55449	TOR_C_0053_tagged.txt	NOPPD	M
55450	TOR_C_0053_tagged.txt	NOPPD	F
55451	TOR_C_0053_tagged.txt	NOPPD	F
55452	TOR_C_0053_tagged.txt	NOPPD	F
55453	TOR_C_0053_tagged.txt	NOPPD	M
55454	TOR_C_0053_tagged.txt	NOPPD	M
55455	TOR_C_0053_tagged.txt	NOPPD	F
55456	TOR_C_0053_tagged.txt	NOPPD	F
55457	TOR_C_0053_tagged.txt	NOPPD	F
55458	TOR_C_0053_tagged.txt	NOPPD	N
55459	TOR_C_0053_tagged.txt	NOPPD	M
55460	TOR_C_0053_tagged.txt	NOPPD	N
55461	TOR_C_0053_tagged.txt	NOPPD	F
55462	TOR_C_0053_tagged.txt	NOPPD	N
55463	TOR_C_0053_tagged.txt	NOPPD	N
55464	TOR_C_0053_tagged.txt	NOPPD	F
55465	TOR_C_0053_tagged.txt	NOPPD	M
55466	TOR_C_0053_tagged.txt	NOPPD	M
55467	TOR_C_0053_tagged.txt	NOPPD	M
55468	TOR_C_0053_tagged.txt	NOPPD	M
55469	TOR_C_0053_tagged.txt	NOPPD	F
55470	TOR_C_0053_tagged.txt	NOPPD	F
55471	TOR_C_0053_tagged.txt	NOPPD	F
55472	TOR_C_0053_tagged.txt	NOPPD	M
55473	TOR_C_0053_tagged.txt	NOPPD	F
55474	TOR_C_0053_tagged.txt	NOPPD	M
55475	TOR_C_0053_tagged.txt	NOPPD	N
55476	TOR_C_0053_tagged.txt	NOPPD	M
55477	TOR_C_0053_tagged.txt	NOPPD	M
55478	TOR_C_0053_tagged.txt	NOPPD	M
55479	TOR_C_0053_tagged.txt	NOPPD	M
55480	TOR_C_0053_tagged.txt	NOPPD	N
55481	TOR_C_0053_tagged.txt	NOPPD	F
55482	TOR_C_0053_tagged.txt	NOPPD	M
55483	TOR_C_0053_tagged.txt	NOPPD	F
55484	TOR_C_0053_tagged.txt	NOPPD	F
55485	TOR_C_0053_tagged.txt	NOPPD	F
55486	TOR_C_0053_tagged.txt	NOPPD	M
55487	TOR_C_0053_tagged.txt	NOPPD	M
55488	TOR_C_0053_tagged.txt	NOPPD	F
55489	TOR_C_0053_tagged.txt	NOPPD	F
55490	TOR_C_0053_tagged.txt	NOPPD	F
55491	TOR_C_0053_tagged.txt	NOPPD	M
55492	TOR_C_0053_tagged.txt	NOPPD	F
55493	TOR_C_0053_tagged.txt	NOPPD	M
55494	TOR_C_0053_tagged.txt	NOPPD	M
55495	TOR_C_0053_tagged.txt	NOPPD	F
55496	TOR_C_0053_tagged.txt	NOPPD	F
55497	TOR_C_0053_tagged.txt	NOPPD	F
55498	TOR_C_0053_tagged.txt	NOPPD	F
55499	TOR_C_0053_tagged.txt	NOPPD	F
55500	TOR_C_0053_tagged.txt	NOPPD	F
55501	TOR_C_0053_tagged.txt	NOPPD	F
55502	TOR_C_0053_tagged.txt	NOPPD	F
55503	TOR_C_0053_tagged.txt	NOPPD	M
55504	TOR_C_0053_tagged.txt	NOPPD	N
55505	TOR_C_0053_tagged.txt	NOPPD	F
55506	TOR_C_0053_tagged.txt	NOPPD	F
55507	TOR_C_0053_tagged.txt	NOPPD	F
55508	TOR_C_0053_tagged.txt	NOPPD	M
55509	TOR_C_0053_tagged.txt	NOPPD	F
55510	TOR_C_0053_tagged.txt	NOPPD	F
55511	TOR_C_0053_tagged.txt	NOPPD	M
55512	TOR_C_0053_tagged.txt	NOPPD	F
55513	TOR_C_0053_tagged.txt	NOPPD	M
55514	TOR_C_0053_tagged.txt	NOPPD	F
55515	TOR_C_0053_tagged.txt	NOPPD	F
55516	TOR_C_0053_tagged.txt	NOPPD	M
55517	TOR_C_0053_tagged.txt	NOPPD	N
55518	TOR_C_0053_tagged.txt	NOPPD	M
55519	TOR_C_0053_tagged.txt	NOPPD	F
55520	TOR_C_0053_tagged.txt	NOPPD	F
55521	TOR_C_0053_tagged.txt	NOPPD	M
55522	TOR_C_0053_tagged.txt	NOPPD	F
